15968,1054503.0
15969,1054512.0
15976,1054667.0
15980,1054815.0
15988,1055000.0
15997,1055214.0
16007,1055429.0
16009,1055539.0
16012,1055745.0
16020,1055965.0
16024,1056164.0
16031,1056562.0
16034,1056771.0
16037,1056868.0
16042,1056989.0
16048,1057300.0
16050,1057342.0
16056,1057643.0
16060,1057753.0
16065,1057939.0
16071,1058083.0
16076,1058572.0
16077,1058584.0
16085,1058862.0
16087,1059002.0
16103,1059427.0
16105,1059475.0
16110,1059810.0
16114,1059880.0
16125,1060344.0
16126,1060358.0
16128,1060382.0
16129,1060388.0
16130,1060418.0
16132,1060473.0
16150,1061282.0
16154,1061496.0
16158,1061568.0
16165,1061880.0
16175,1062323.0
16178,1062472.0
16181,1062672.0
16193,1063072.0
16198,1063212.0
16234,1064901.0
16250,1065834.0
16266,1066661.0
16268,1066678.0
16269,1066730.0
16272,1066882.0
16274,1066927.0
16285,1067316.0
16290,1067437.0
16305,1068259.0
16311,1068571.0
16314,1068739.0
16319,1069077.0
16323,1069193.0
16335,1069684.0
16338,1069808.0
16344,1070160.0
16345,1070176.0
16355,1070489.0
16364,1070737.0
16365,1070739.0
16367,1070912.0
16372,1071060.0
16374,1071169.0
16380,1071454.0
16387,1071749.0
16391,1071891.0
16393,1071947.0
16397,1072063.0
16409,1072898.0
16422,1073324.0
16423,1073425.0
16427,1073487.0
16431,1073643.0
16435,1073869.0
16437,1073952.0
16443,1074256.0
16445,1074289.0
16447,1074459.0
16455,1074936.0
16481,1076083.0
16483,1076180.0
16485,1076306.0
16499,1076974.0
16507,1077373.0
16511,1077464.0
16532,1078364.0
16535,1078403.0
16538,1078458.0
16543,1078686.0
16544,1078690.0
16545,1078734.0
16547,1078883.0
16548,1078969.0
16557,1079510.0
16567,1080063.0
16588,1081290.0
16597,1081815.0
16599,1081899.0
16600,1081959.0
16647,1083547.0
16648,1083606.0
16650,1083713.0
16652,1083783.0
16658,1084153.0
16666,1084505.0
16679,1085141.0
16681,1085323.0
16684,1085424.0
16693,1085658.0
16694,1085761.0
16695,1085804.0
16710,1086257.0
16724,1086704.0
16726,1086850.0
16727,1086901.0
16750,1088216.0
16757,1088656.0
16761,1088974.0
16762,1088974.0
16764,1088977.0
16769,1089223.0
16770,1089230.0
16771,1089256.0
16772,1089291.0
16774,1089407.0
16775,1089418.0
16776,1089439.0
16778,1089489.0
16785,1089616.0
16788,1089735.0
16797,1090061.0
16798,1090061.0
16804,1090330.0
16805,1090365.0
16809,1090604.0
16812,1090777.0
16818,1090929.0
16822,1091013.0
16823,1091016.0
16827,1091359.0
16828,1091371.0
16840,1092115.0
16857,1092679.0
16878,1093431.0
16882,1093673.0
16890,1093845.0
16911,1094800.0
16915,1094991.0
16923,1095476.0
16932,1095849.0
16950,1096360.0
16953,1096440.0
16958,1096716.0
16959,1096729.0
16971,1097266.0
16972,1097335.0
16979,1097819.0
16986,1098172.0
17007,1099130.0
17012,1099167.0
17022,1099915.0
17029,1100227.0
17031,1100331.0
17032,1100340.0
17037,1100721.0
17043,1100911.0
17045,1101029.0
17047,1101278.0
17048,1101299.0
17050,1101322.0
17053,1101560.0
17055,1101789.0
17058,1101921.0
17059,1101930.0
17064,1102352.0
17066,1102401.0
17070,1102574.0
17080,1103289.0
17094,1104106.0
17100,1104402.0
17102,1104547.0
17103,1104548.0
17105,1104614.0
17112,1104956.0
17119,1105059.0
17120,1105097.0
17124,1105231.0
17129,1105319.0
17135,1105494.0
17140,1105701.0
17159,1106304.0
17164,1106545.0
17171,1107011.0
17181,1107636.0
17186,1107663.0
17187,1107665.0
17190,1107707.0
17194,1107896.0
17205,1108482.0
17208,1108645.0
17227,1110011.0
17228,1110146.0
17229,1110184.0
17232,1110219.0
17234,1110348.0
17235,1110351.0
17244,1110634.0
17248,1110700.0
17255,1110889.0
17272,1111553.0
17278,1111645.0
17288,1111934.0
17292,1112237.0
17296,1112355.0
17304,1112780.0
17314,1113779.0
17316,1113829.0
17321,1113963.0
17325,1114117.0
17328,1114230.0
17332,1114502.0
17348,1115194.0
17350,1115386.0
17366,1116135.0
17379,1116591.0
17380,1116599.0
17389,1117099.0
17401,1117590.0
17403,1117657.0
17404,1117658.0
17407,1117760.0
17412,1117973.0
17431,1118962.0
17438,1119289.0
17445,1119499.0
17452,1119778.0
17467,1120180.0
17475,1120847.0
17483,1121168.0
17484,1121191.0
17502,1122052.0
17508,1122537.0
17509,1122540.0
17513,1122740.0
17521,1123449.0
17527,1123726.0
17530,1124105.0
17538,1124449.0
17541,1124613.0
17543,1125075.0
17544,1125107.0
17545,1125179.0
17546,1125186.0
17563,1125954.0
17564,1125967.0
17577,1126256.0
17578,1126289.0
17579,1126303.0
17582,1126523.0
17588,1126988.0
17589,1126988.0
17594,1127324.0
17605,1127660.0
17613,1128636.0
17628,1129540.0
17635,1129786.0
17644,1130344.0
17646,1130555.0
17649,1130687.0
17653,1131029.0
17654,1131068.0
17671,1132321.0
17673,1132424.0
17676,1132505.0
17678,1132592.0
17684,1132808.0
17693,1133667.0
17697,1134168.0
17703,1134510.0
17708,1135239.0
17715,1135779.0
17716,1135936.0
17720,1136248.0
17721,1136252.0
17727,1136663.0
17734,1137374.0
17736,1137441.0
17745,1137930.0
17749,1138310.0
17754,1138734.0
17763,1139267.0
17766,1139821.0
17779,1140940.0
17799,1142088.0
17810,1142711.0
17813,1142912.0
17822,1143872.0
17827,1144197.0
17832,1144367.0
17839,1145191.0
17848,1146508.0
17852,1147150.0
17857,1147393.0
17867,1147972.0
17901,1151218.0
17902,1151388.0
17911,1152566.0
17918,1153513.0
17927,1155047.0
17930,1155364.0
17936,1156342.0
17948,1157749.0
17964,1161026.0
17965,1161074.0
17969,1161936.0
17978,1163381.0
17979,1163382.0
17984,1164741.0
17988,1166064.0
17992,1168060.0
17993,1168214.0
18007,1179609.0
18010,1544451.0
